165298304	[('1057789549760278528', 203), ('1117584330014912512', 235), ('912120142196117504', 2735), ('912120142196117504', 2735), ('913559735328059392', 2747), ('1162970692859465728', 12058), (1344768302887829504, 15839), (1344767879481212929, 15850), ('1207063632959303682', 17570), (1343608347203756032, 21955), (1343608996356186113, 22006), (1343608550619148288, 22019), (1341849337605677056, 22026), (1343609746872397825, 22051), ('1185736597834059776', 23974), ('1179583170343161858', 24098), ('1163583859390218240', 24100), ('1256261005480325121', 38576), ('1256261005480325121', 38576)]
35606154	[('1075224479700267008', 206), ('825736591670931457', 1489), ('993457305436946432', 15123), ('981139542236434433', 15132), ('344952586052448256', 15632), ('1267597234260127746', 20031), ('1026809389053878272', 39476), ('219980607608983555', 48765), ('1267239423961370624', 54048), ('964457448949116929', 82703), ('1010884933882171392', 82801), ('1005439608556019712', 82803)]
95123375	[('1047415187207311360', 207), ('752395490931662848', 7474)]
333769097	[('1020462015163187200', 208), ('1184946843886600193', 13616), ('916027090989805568', 23372)]
1304885082	[('1107485368704741377', 218)]
797229459803926528	[('983762205999968256', 219)]
270921976	[(1321177822300413953, 223), ('931167557125574656', 2523), ('963186508902600704', 2526), ('963186508902600704', 2526), ('996109205294735360', 15017), ('956663318416109569', 18470), ('985956246229520386', 18608), ('997645681610412033', 18654), ('958554838119436288', 18762), ('933417352615682050', 18854), ('1139293837954813952', 18967), ('1226657694989398016', 21993), (1333439496050896898, 23982), (1333440884243886080, 24080), (1330983349310152705, 24089), (1330671355646373888, 24111), ('898145512649629697', 36455), ('944405294439903234', 73249)]
3177200475	[('1010677186616020992', 225), ('916384092559761414', 1333), ('970903105243090944', 1359), ('1035748071374823424', 15140), ('1035151763140210689', 89960), ('1010285609943027715', 89974), ('1007837198744514560', 89988), ('1022305940933173248', 90016), ('986737043043684354', 90040), ('920707947105280000', 90050), ('1031910229368348672', 90061), ('1030189166334816257', 90062), ('1010671983871385600', 90066), ('890031809026813952', 90074)]
792701306804764672	[(1343644439617667073, 226)]
1066147891390046209	[(1339737793627648000, 228)]
2300505560	[(1337729800832757762, 231), ('1192325211749847043', 9600), (1027055757177614336, 16513), ('737554997081038850', 21216), (1324690489916985344, 24090), (1324690537010597888, 24091), (1324690620414332929, 24112), ('909976776574726144', 25200), (1339846622654685184, 26942), ('990880621252751360', 82800)]
63263764	[(1340765461797953536, 233), ('1002663916936355840', 10510), ('1288184868795551745', 54047)]
166624682	[(1338151060951736321, 236), ('1026575261687603200', 10508), ('715675866211164162', 10516), ('1014030253109534720', 10519), ('835631315382853632', 10520), ('1041054343754129409', 10529), ('781197478708252672', 10534), ('1034873530272374786', 10542), ('1034873530272374786', 10542), ('1218225178683092992', 21940), ('1075459012248920064', 21952), ('1075459012248920064', 21952), ('1229884245071605765', 22003), ('1072910369784512512', 22044)]
487600344	[('714875430910578690', 237), ('693153549958541312', 251), ('1080507345078272000', 80888), ('1169599363431223296', 80899), ('1155307866498248704', 80912), ('1182494462418837505', 80923), ('1196885963789742080', 80930), ('1191959377877590016', 80937), ('1191448676738228224', 80949), ('1195077816418816001', 80952), ('690250744159571971', 80954), ('1036064801737371654', 80958), ('1191565411956989955', 80967), ('1189929643463389189', 80968), ('1191146669917851649', 80970), ('1193638735382011905', 80971), ('1192848912899543041', 80972), ('1192617102919839744', 80973), ('984825506410500097', 80974), ('1160390699415719936', 80975), ('1167112934180511744', 80976), ('1174313992325619715', 80977), ('1182483360452661249', 80978), ('1179526746439335942', 80979), ('1184141095527243777', 80981), ('1193175130815520771', 80982), ('1184268111035404288', 80983), ('1112160506914181120', 80984), ('1144294379319910400', 80985), ('1193579029070262280', 80986), ('1148065693218299909', 80987), ('1155917454218027008', 80989), ('1039583821618991104', 80990), ('1112388615173222407', 80991), ('1116524086941896704', 80992), ('1182496933383983104', 80993), ('1184198453695565826', 80994), ('1191719121328726016', 80995), ('1171247393557204992', 80996), ('1190458052937420800', 80997), ('1184169964430938114', 80998), ('1191756687864188929', 80999), ('1195870232067411969', 81000), ('1024116409398452224', 81001), ('1092061502905962496', 81002), ('1191532800505262080', 81003), ('960738514026614784', 81004), ('1128025142624509953', 81005), ('1185406437360623617', 81006), ('1196913239935901697', 81007), ('1189251961578774529', 81008), ('1194276777406935040', 81009), ('1189552790915502081', 81010), ('1180287690404716544', 81011), ('1168569391354564611', 81012), ('1158725741539803137', 81014), ('1192291152688504832', 81015), ('1176327005685669888', 81016), ('1152781588318453760', 81017), ('1183747316685197312', 81020), ('1188924857364426752', 81021), ('1154241355532689409', 81022), ('1191563775578714113', 81023), ('1181671655413813250', 81024), ('1191065640330809344', 81025), ('1193233409205833728', 81026), ('1179951170774798336', 81027), ('1184456478121496576', 81028), ('1184848916459728899', 81029), ('1171273720138293248', 81030), ('1160362466443968513', 81031), ('690315210960175105', 81032), ('1182080319790489600', 81034), ('961046797769637888', 81035), ('1188632427117318144', 81036), ('1180847597617139713', 81038), ('1021394806294171648', 81039), ('1192174001818341381', 81040), ('1194255243623763968', 81041), ('1164569545459339264', 81042), ('1174384014418948096', 81043), ('1184251920095023104', 81044), ('1030650039734083585', 81045), ('1155466319107485701', 81046), ('847482094850912256', 81047), ('1152800681738285061', 81048), ('1191502397752926209', 81050), ('1021959581948432384', 81051), ('1188242425757745158', 81052), ('1186365339476643840', 81053), ('1183574122338684929', 81054), ('1196472601239019522', 81055), ('907262014552252417', 81056), ('1194046789395107842', 81057), ('1190792047357288448', 81058), ('1189530041849470977', 81059)]
533469077	[('1001295799647723520', 247), ('860580575354253312', 2380)]
37220746	[('1169652377059827712', 248), (1342858683756249088, 5282), ('1174313128143794183', 90647)]
172947623	[(1332111290844794890, 253)]
729736507251007493	[('1198082420907614212', 255), ('1059248801318342656', 25199)]
45627569	[(1344329798076616704, 258), ('753968998937526272', 5373), ('753968998937526272', 5373), ('532935805732675584', 13421), ('634410209956356096', 15509), ('634410209956356096', 15509), (1075177055304658944, 16506), ('895679094599204864', 18196), ('1194019197262548992', 21181), ('1050505829042941952', 21184), ('940700239563964416', 23339), ('744934497141948416', 90565)]
967789195	[('942243792329019392', 262), ('972938105920610304', 18373), ('1083594850803560449', 18390), ('1083594850803560449', 18390), ('1296889239385321472', 29913), ('968629917171757056', 70653), ('968629917171757056', 70653), ('939758831747428352', 84189), ('894034249480892416', 96404)]
3408262787	[('869632449021710337', 269), ('904134460630818817', 5901), ('1181990090740043778', 7490), ('746641620771151872', 16084), ('737349522024759297', 48776), ('773494546525261824', 58361), ('875425996039737344', 73085), ('854850014849490949', 89583), ('732051823549423616', 91393)]
18339751	[('734925647403995136', 307)]
766820673679265792	[(945039669212872704, 313), ('950406328526295041', 366), ('1144414236388597760', 12807), ('979029707453804544', 13242), ('989542973405884416', 13310), ('1163458775824633856', 26231), ('1140604525633572864', 26238)]
22949423	[('748319480174960640', 364), (1336518580238618624, 8301), ('793614949830434816', 8319), ('696797907475759104', 17572)]
3254063368	[('853107637990432770', 365), ('888663487068729344', 6126), ('956691031008927746', 8248)]
222610233	[(852974293197737984, 365), ('926537599170293766', 1882), ('913025633097314305', 1893), ('706556917099962368', 8325)]
3075976478	[(778485300905607168, 367), ('1110557590520561665', 1901), ('760267941602525184', 1910), ('1125881039837106181', 17694)]
15349653	[('683766091932372992', 368), ('280708978965614593', 5739), ('230875584383815681', 5745), ('951552461315207169', 10294), ('1057571643537657856', 81337)]
48470839	[('1192917360274919424', 377), ('1154835853509718016', 498), ('1199692866269802496', 1002), ('1147253843803009024', 4582), ('1147248059979464704', 4582), ('1185487140739674112', 4968), ('824136588091420673', 7933), ('1108485895160619008', 10667), ('1031511960175562754', 14700), ('1094977896802729984', 14787), ('1184190732828991488', 14808), ('1030811063795691520', 14809), ('1194048441346772992', 18072), ('1175181607222644736', 19512), ('1197168140716666882', 19517), ('891250021202411521', 26745), ('864434527896092672', 26747), ('862261461480910848', 26754), ('895233025163706368', 26789), ('1194697205552009216', 34002), ('1194697205552009216', 34002), ('1140586039087468545', 38294), (1229435223223328770, 45559), ('1227769257275998208', 49723), ('1114218043310084096', 56308), ('924949286567133185', 57539), ('1179172667380813824', 57640), ('1222480783601876992', 61540), ('1149680337271681027', 64237), ('1227453171120906246', 71619), ('1197114140768096256', 75131)]
2925978011	[('1191957859837337600', 411), ('1186382522269294592', 22290), ('1186382522269294592', 22290), (1297249178649866240, 45944), ('1297249282546970624', 45956)]
13850422	[('1073368264787529728', 424), ('1189975200571514887', 496), ('1189975200571514887', 496), ('1071150122384412673', 19796), ('1192601150773714950', 49153), ('761721183008067584', 69264)]
16041234	[('1186309193042747393', 451), ('1197614607927517206', 1485), ('1197261308732825602', 1487), ('1103334101568901120', 1501), ('802912326202654721', 1529), ('1183748867994636289', 2673), ('1186666264166649860', 10178), (360780627626303490, 14421), ('1001485801287573504', 14441), (675321741393199105, 14518), ('970803906052808704', 14520), ('1149010600036409344', 15524), ('1174428824651436032', 15638), ('1174428824651436032', 15638), ('1174428824651436032', 20635), ('752900363825606656', 21157), ('634349929671081985', 21355), ('1176966823608279040', 21941), ('1223228833677086720', 21999), ('1227766495544999944', 22015), ('1227766495544999944', 22015), ('1227652723396485120', 22054), ('883074050079289344', 72388), ('867314508615868417', 96267), ('867314508615868417', 96267)]
15347644	[('1183052848973541378', 470), ('410176227698573312', 14282), ('1179394884236697600', 19398), ('1172256846213713927', 19487), ('1176962851493142529', 19522), ('900344883340206082', 82515)]
784813541656100865	[('1182313791054209024', 471), ('1182313791054209024', 471), ('1192537052656439296', 15603), ('1159122022061887488', 15607), ('1188857489422307328', 15636), ('1156612762006478848', 15646)]
19444865	[('825114727307161602', 472)]
46933541	[('915261900455280643', 473), ('1106672743184039941', 35318), (1253427480033017857, 38095), ('1268560535500607489', 41127), ('818259825943527427', 44170), ('1102895351147782145', 44255), ('1268911637798535168', 64094)]
810178352871047168	[('935197562801393664', 474), ('1170815716376764417', 708), ('1135240425051058176', 716), ('924698177864916992', 7752), ('922565179509956608', 7826), ('906705104996388866', 10297), ('902999204527820801', 18073), ('1180182183195004928', 19690), ('1171894196447277056', 19723), ('1171894196447277056', 19723), ('1175823712819396609', 19755), ('1175823712819396609', 19755), ('1180944704122155008', 19782), ('1180944704122155008', 19782), ('1180585459098849280', 19785), ('1179030990636732416', 19787), ('1179030990636732416', 19787), ('1177694916874362880', 19788), ('1177694916874362880', 19788), ('1154432403907022849', 19790), ('1179086971701846016', 19795), ('1178041832481050624', 19799), ('1169026816738283532', 19802), ('1169026816738283532', 19802), ('1178330856223432704', 19803), ('1180132856460263425', 19811), ('1104073061513326592', 19812), ('1181597760497147904', 19813), ('1146463008056471552', 19815), ('1181663948849872896', 19816), ('1043542298783440896', 22849), ('947578154574602240', 23491), ('1177540528902004744', 26368), ('1037418121773101057', 30914), ('1250807406143160333', 36912), ('1159481617938653184', 49140), ('1161246310852284416', 49149)]
291774022	[('1024375204527710208', 475), ('851601833672015872', 1334), ('903686375819575300', 1483), ('724305704002170880', 1518), ('748562296251748352', 1985), ('754806164588822528', 2015), ('713167888140673024', 2276), ('672851468920209408', 10506), ('908741626008363009', 18112), ('907734475865501696', 18175), ('897598353248268290', 18221), ('844672667554865152', 18621), ('972173811327078401', 18681), ('1216091075590402054', 21977), ('1216091075590402054', 21977), ('933848068293824513', 23322), ('967892335869775872', 25213), ('956690466606632962', 25921), ('1189230944567398406', 29566), ('763040055195791360', 84861), ('674064159760326656', 84862), ('737342226720825344', 84868), ('575312702433849345', 84877), ('759134564564475904', 90643), ('740979317862236160', 90686)]
11744152	[('958794293967237120', 476), ('1191889489217671168', 19486)]
3238757417	[('958785815634743296', 476), ('1175673126027481088', 43661), ('1199125408412819457', 49273), ('1138228457173897217', 49276), ('1198839490544128000', 49279), ('1102738113510719489', 63721)]
759251	[('923907167215865859', 477), ('1176721144902225920', 490), ('1199523977561092096', 49165), ('1199523977561092096', 49165), ('808244250542477312', 52107), ('1308009348497649664', 82056)]
15716004	[('1191473344270491648', 478), ('1297839352811261952', 28353), ('623219898790055936', 74289), ('1325915463260508160', 85688), ('871304529538633728', 87419), ('871304529538633728', 87419)]
42660725	[('1191492259868487688', 478), ('980780227688304640', 4351), ('1110870105800540160', 10404), ('1260877634650681344', 43920), ('1271468709144670208', 51551)]
796582960464101376	[('978261964597219328', 479)]
470444339	[('1029675931596713985', 480)]
2863996955	[('1177739075685629952', 481), ('1273660894002757636', 3300), ('1192982569526145025', 19495)]
23207314	[('1178182938481037312', 481)]
1235643917980151809	[('1236367092091215872', 482), ('1236000375238361088', 59086), ('1236103463219548161', 72378)]
810639135694356480	[('1037314923951542279', 483)]
564824282	[('1197955653144207360', 485)]
22075159	[('1177072050571304960', 486)]
1027677408	[('1039890552752431104', 487), ('1179074283810762753', 73622)]
3772128192	[('1019339959877005312', 488)]
528986496	[('1138036698875645952', 489), ('1257329716853342215', 12555), ('1192879257036500992', 22272), (1218515455515799554, 37526), (1217145782891110402, 37535), (1217110050906480646, 37573), ('917363220708458499', 72262), ('1200102358690254853', 88173), ('1193932415481331713', 88177), ('1198252351485882368', 88194), ('852540931236667393', 93728), ('861223444406468608', 93737), ('859078909136076800', 93738)]
995039238772154368	[('1180333836133191680', 491), ('1240080059341438977', 84847)]
1355218452	[('1197738607928397825', 492), ('1043203594911195137', 15125), ('1180277966011543560', 19690), ('1272525024860274690', 33262), ('907651262992338945', 48740), ('723890964637585409', 48744), ('991428602318090240', 48758), ('865374624506408961', 48760), ('621485570838130688', 48769), ('969299512048193541', 48772), ('788476840298053632', 48781), ('1029383031348502529', 48788)]
24733117	[('1184497667352739842', 493), ('1147902970287333384', 912), ('1215413988151975937', 982), ('1215413988151975937', 982), ('1215278083852439552', 986), ('1198725128777011202', 989), ('833301478282448896', 1471), ('802881057884250112', 1503), ('1185624950402670595', 4963), ('1139254275685703681', 15561), ('1181852435083431942', 15602), ('847375417094791168', 15616), ('1113609266093527045', 15627), ('1163860305375629312', 15629), ('826474443568410624', 15635), ('1179145823692771330', 15639), ('1179411344526848001', 19398), ('1128058183149391873', 19507), ('1197183419068878849', 19517), ('1138105890194808832', 26854), ('1121090454429282305', 26892), ('1142252137784758272', 29231), ('1266535814063951873', 32174), ('1297150829112233984', 32269), ('1272606670837989386', 33364), ('1270353043960332288', 33367), ('1251686304909320192', 36879), ('1251686304909320192', 36879), ('1275491897495236609', 38178), ('1282688114864066560', 44294), ('1284512605944647680', 44387), ('946111765661831176', 48923), ('871631697825189888', 93726), ('590200560059428864', 94047)]
247803955	[('1184263885035114497', 493), ('729461037930557441', 14059), ('1272280033105793024', 33306), ('1250397076732731392', 36908)]
3020984595	[('1231319127610068992', 494)]
1172210677718671360	[('1198051281128087554', 495), ('1198051281128087554', 49148)]
199874723	[('1022090650852835329', 497), ('877305149114400768', 28666), ('1005091848078049282', 82727)]
22309315	[('1156748472416165888', 499), ('1156748472416165888', 499), ('1156748472416165888', 499)]
836042474711830528	[('851461062696161280', 500), ('859474226939547648', 72495)]
808429384407261185	[('1102989790515945472', 605), ('1152370951260000258', 704), ('1196578980859498496', 712), ('1213618846055071744', 978)]
840239615273459712	[('1197235532008280064', 654), ('1268896269482614784', 15756)]
2309882507	[('1191483377595101186', 702), ('1067399540481904642', 2899), ('1148349712879280128', 2973), ('1186675714462044165', 2974)]
2238402254	[('1198737970313908224', 703), (825224762519478272, 25119), ('825225196533526528', 25159), ('825225196533526528', 25165), ('825225196533526528', 25166), ('1055832923906048000', 26940)]
20818801	[('1153007387411963904', 705), ('1034866819130118145', 706), ('1143601153751621637', 721), ('1150744766528798721', 724), ('711670114157006851', 729), ('994912315270103041', 24840)]
15556847	[('1191134124183916544', 707), ('1216877131818401793', 3117)]
1088862056705593344	[('1183192659051139072', 709)]
726872852968931328	[('1168189933028294656', 710), ('1055238353094873088', 19355), ('1055238353094873088', 19355), ('1050085509719048192', 23125)]
413722926	[('943720402819387394', 711), ('1196277313756958720', 27171)]
24769507	[('1192098052078592000', 713), ('1199701897868804101', 719), ('1146482596089491456', 720), ('1272637617327058944', 20024)]
491196570	[('1196709571265327104', 714), ('1011650698440634368', 18857), ('1115933883336290304', 40287)]
16953409	[('849950695084224512', 715), ('913133675981737984', 18690)]
803810059490709504	[('1137412438096093184', 717), ('913513569227907072', 18183), ('921434151416340480', 18512), ('949468276697919489', 18533), ('939022462003507200', 18571), ('939262094318354432', 18718), ('938861705500561408', 18745), ('949344916324343808', 18793), ('949343620259180544', 18894), ('918273350207619072', 18960), ('913513569227907072', 19009)]
274258582	[('1101475165207187456', 718), ('641059119223410688', 17393), ('641059119223410688', 17420), ('1067507941786468353', 32271), ('1171101610010959872', 38290)]
156504737	[(1389049198054674435, 722)]
2859372870	[('697519592751689728', 723), (903414765883711489, 4444)]
44959878	[('1174750696723353602', 725), ('1277698463417974789', 12471), ('1031971298472353793', 89993)]
1626317942	[('1198762074261901313', 726), ('1197611657402486784', 1485)]
16892534	[('1182380802677579777', 727), ('963014425941889024', 2510), ('824040759712219136', 12163), ('1050429193237004288', 21184), ('1135947509849874434', 26364), ('189067259283644416', 31806), ('850227799948316672', 38048), ('952746238948102145', 38049), ('414871763374186496', 38052), ('884223729441673221', 38065), ('846883267810938880', 38068)]
845392971381927936	[('1185254503269814273', 728), ('1213846698109177856', 978), ('1076206302827663360', 1507), ('1136073562362601472', 2120), ('1193596901083336705', 2397), ('1197721875419291648', 9730), ('1175805359639760897', 15640), ('1184179321763586048', 18220), ('1116717008538619904', 18520), ('1139221850628620288', 18742), ('1156959485618868226', 18846), ('1172350604485619712', 18935), ('1139532000547631104', 19004), (1196588940666368000, 21968), ('1118905628250918914', 22009), ('1228030571122573312', 22035), ('1141429675828244480', 26952), ('1236768180808216577', 34594)]
614916825	[('924615436414738433', 732), ('910946332994445313', 734), ('925037906711937025', 768), ('947124017001099264', 772), ('912388119789371392', 816), ('828932514035200000', 829), ('936794604237549573', 831), ('935884666451714051', 833), ('824177655046172672', 834), ('926442777138925568', 835), ('960336569763876864', 838), ('959586524957413376', 841), ('920201430664916992', 843), ('925818689911476224', 844), ('923620888557293568', 847), ('909845973286948864', 850), ('776846090721193984', 852), ('947157895254331393', 854), ('972867677072044033', 856), ('913756879829872640', 858), ('924447263086309377', 862), ('974305852252479489', 863), ('603644399386525696', 84867), ('820399672602791937', 84871), ('551455236012146688', 84898), ('878391506071060481', 84903), ('878211544458199040', 84905), ('878697282841059328', 84909), ('904097274367762432', 84910), ('880031993580236800', 84915), ('907586937665478657', 84916), ('907515622011162625', 84918), ('751334801798561796', 84921), ('908485189139124224', 84931), ('907218806224732160', 84935), ('908616652048289792', 84937), ('831925766862540801', 84939), ('880120862476718080', 84943), ('907889275462721537', 84948), ('888307007526227971', 84962), ('897367157453070336', 84971)]
74831215	[('964292997318889472', 746), ('868578531793657857', 849), ('658644397823647744', 7546), (696177245346353152, 26017), ('812062106614956032', 84864), ('888565446588456960', 84888), ('862409599562940418', 84964)]
87957969	[('967464361970237440', 774), ('981182652131790848', 981), ('926610376741064704', 7825), ('892351827529912320', 7945), ('782280017564856321', 10472), ('994281379696447504', 10474), ('1031264473938620417', 10507), ('930992117366820864', 10511), ('757987814919303168', 10515), ('1013883627141324801', 10519), ('850493822652076033', 10521), ('731524193242783744', 10523), ('1027614857464635394', 10526), ('756908169494921218', 10533), ('1022895404814348290', 10536), ('915749358330683392', 10537), ('978774450882662400', 10541), ('804792448698486784', 10543), ('860178315893764097', 10546), ('764236107827511296', 11630), ('532540625963347969', 13432), ('532540625963347969', 13432), ('1035328369724989440', 16978), ('909196627000352773', 18144), ('896732797909565440', 21197)]
514793921	[('964220163267710976', 778), ('973253095521210368', 839), ('967181983242772480', 846), ('958074374342443009', 848), ('949805753212207106', 855), ('974678373351022594', 860), (975804423946539008, 868), ('907675068511215617', 84889), ('895401889537425408', 84901), ('907702410398846976', 84923), ('876027033855373314', 84966)]
125632328	[('974461286061891585', 789), ('611665834457567232', 977)]
31165182	[('786247222627213313', 806), ('872900657187086337', 17418), ('575781492904845312', 48752)]
934517509440536576	[('945818535636406272', 807)]
2258357868	[('581177688938962944', 811)]
33349706	[('870015233753993216', 813), ('871172574658654208', 867), ('878355813852749825', 84904)]
774263291384242176	[('928402293430644737', 826), ('1261657735285833728', 49545)]
821916207288877056	[('895181590472654850', 832), ('893350035219460096', 84866), ('907214830163066880', 84927), ('907214944554422273', 84958)]
63065243	[('844517119840673792', 836), ('872151235662663682', 837), ('920193882587058176', 845), ('934478727752372224', 857), ('792120656859164672', 859), ('913783683320033280', 861), ('881610049759703043', 84875), ('879372486319763457', 84891), ('907008284670005248', 84897), ('798164763310166016', 84902), ('781185696832843776', 84917), ('907336406867087360', 84922), ('882684904345096192', 84932), ('859122281997533184', 84936), ('907724003040796672', 84959)]
454263747	[('969712783825743873', 840), ('749341713903263744', 26602)]
21336054	[('968692715335675904', 851)]
464204423	[('557324239943262208', 853), ('1247864577670422529', 69591)]
295701854	[('967595156164829184', 864), ('226817106493194240', 20426)]
40874240	[('624719888490332160', 865), ('1044825158798790662', 10514), ('745364565152636928', 10530), ('755862408627949568', 84895), ('742801346777124864', 84933), ('747789205619806208', 84941), ('640925153107513346', 84960)]
114052827	[('698188829027479552', 866), ('723670406461181952', 84967)]
