730810811740868608	195
1445663808	196
761854909	197
564667441	198
944707050466103296	199
836039909496467456	200
426504780	201
4656519312	202
962155411112525825	203
929350045	204
984139308658343936	205
1267241926258016262	206
403992972	207
273731990	208
229670513	209
1054815627418816512	210
873276839258705926	211
600388318	212
417553124	213
758050879354175488	214
954464143674892288	215
507684894	216
3257620655	217
1450597872	218
348174495	219
17418882	220
1236655309311090689	221
812363924	222
235960319	223
3053706480	224
45647641	225
21981020	226
1133091600396161025	227
1153517070618890241	228
1133128225528459264	229
1261070220959113217	230
1268357295450161152	231
847987449712312325	232
2297352204	233
623012657	234
823396141	235
27272730	236
27225271	54312
27842271	238
591199720	239
964888627	240
2846304204	241
1060605689024929792	242
2705537648	243
437768400	244
1230888406722523136	245
2893567210	246
795026842759532544	247
800298310816800769	249
3140859877	250
1230681192334286848	251
1150405027456045057	252
831136894981373953	253
761568260584275968	254
46802669	255
39099783	256
363917239	257
45381821	258
893355392775868416	259
23002087	260
1006282735185465345	261
735126896321695744	262
3115218359	263
488799600	264
4248922766	265
2877844072	266
219350601	267
1213129855	268
148770386	269
820146878348230656	270
704672121	271
4710992167	272
1271955364142108673	273
831863231006257152	274
1203417149961719808	275
32618551	276
1236519442537779200	277
20021712	278
185522060	279
1071589050455330816	280
4773061958	281
235887538	282
61542328	283
340079163	284
1352779182	285
729602120	286
43184646	287
297771685	288
2894566385	289
42797810	291
38613913	293
1007091801906245632	294
2766246011	295
104655477	296
2960094956	297
782472022487998465	298
797481862608330752	299
606412878	300
25012154	301
985575963277721600	302
4380762268	303
771803472442384384	304
1489567152	305
1244297149421998080	306
19570960	307
2150530279	309
1033157496154685440	310
1228048774133510144	311
748828484512854016	312
996767441672908802	313
30570166	314
938506432802037760	315
3269807359	316
1227125292688433152	317
1117980741541998592	318
825847271547875329	319
1028759788258115584	320
743532232829083648	321
177273754	322
30989910	323
356443795	324
1327045686404276225	325
36043463	326
1077151242953113600	327
1011646540962820096	328
438034598	329
22951790	331
865293524098576385	332
1096810805566279681	333
220796737	335
130369608	336
2926342925	337
21918767	338
2975195890	340
1952998376	341
960725768	342
933866303714156545	343
459872286	344
1078488858080301057	345
4221715221	346
798232087174279168	347
330564413	348
1140708668566122496	349
2571872893	350
330759494	351
362543375	352
1833919200	353
752893548425539584	355
3237446606	356
2891865640	357
873273688896000001	358
1151492660	359
294754031	360
1294827144913313792	361
737497128042254336	362
1235993007901425664	363
1006174988800548864	364
105287403	366
603660185	367
942141732	368
41695001	369
1096225951	370
153085758	371
3007815702	372
826129656856207360	373
1169478524991889408	374
864140478723358720	375
1117326764068540418	376
1254561825376604161	377
429511956	378
850765289641963522	379
635486811	380
91139830	381
456794981	382
1499305670	383
302309625	384
3146869027	385
16192688	386
797903151978287104	387
21348853	388
183199197	389
810928964285952001	390
22476329	391
96163928	392
87771881	393
19923107	394
14245518	395
26048553	396
773778259372806144	397
141825993	398
720135296306679808	399
2845372259	400
4466780661	401
1244399442297487360	402
397507990	403
466373296	404
829184816113401856	405
92063809	406
189410830	407
1010711529258405888	408
966560892262502400	409
1058786386231275520	410
19163612	411
88775878	413
390751604	414
53176629	415
883755073687273473	416
56978179	417
15814350	418
7179562	419
133449031	420
889924482722344960	421
1214823163529269248	422
3322469932	423
1686020359	424
842983707757764608	425
228759073	426
842019728080179201	427
395627196	428
718620252993499136	429
224586804	430
202297527	431
1071020464787513345	432
807057576	433
14211204	434
157190314	435
757865444380467202	437
112759499	438
25275469	439
1266493078765854721	440
2746644052	441
790623327878602752	442
2444056598	443
1258450971983822849	444
975101227	445
848743648057589761	446
2325979344	447
2921025008	448
2227281720	449
1697184134	450
826287809770184704	451
14247236	452
4165137209	453
444212493	454
751128086117253120	455
415226850	457
1381088924	1705
451009031	459
834092488990273539	460
778123776714219520	461
200274184	462
60625744	463
378415750	464
541951812	465
3018227211	466
24683452	469
261326165	470
874991961933066240	471
4886791500	472
82081497	473
1266323203	474
20513359	475
2742869283	476
3245154826	477
1279265984981934085	479
39268708	480
1237946284184489988	481
3285803112	482
3609335595	483
14101418	484
125266876	485
242801389	486
375760645	487
17183567	488
1273368448077385728	490
106174657	491
854144077943652352	492
363498891	493
19001819	494
1345670408	495
808156630286147585	496
782090190974099456	497
1245781239346257920	498
1050760391394033665	499
889257473613451264	500
169072915	501
4127129181	502
2486211561	503
1264806091377897472	504
999820298584125440	505
4926221765	506
18871906	507
324520726	508
19051617	509
175039912	510
755968848248053761	511
1173595351	512
2451844992	513
4852608053	514
848146201333694464	515
111661126	516
1014627822319603713	517
1962488106	519
2578093897	520
1045343286	521
3278884572	522
2904862847	523
3408262787	12704
766820673679265792	525
22949423	526
3254063368	527
222610233	528
3075976478	529
15349653	530
3169805709	532
2894011319	533
1285237331784396802	534
1299520504081133568	536
1281685452576165894	537
1295396881221201922	539
1299537327790764033	540
1299521678159024128	541
1214789713946648578	542
1298868936620929025	543
2375740489	544
1294198655033909248	545
20971808	546
1283617414207254528	547
1299354786836262912	548
226412239	549
1299454626291494918	550
322883367	551
1247830676134486017	552
1293720813737332737	553
1299378444497752064	554
1299459938058752000	555
1294733645345886208	558
1299532186933051392	559
1299568200242409472	560
1299447221008564224	561
1299387318638444546	562
1299569755624542218	564
381309292	565
1299581331135848449	566
1299547482397970432	567
1299576764444835840	568
239822129	569
1299450063685648385	570
1299550478540451840	571
4885900263	572
1299389129973575680	573
1299582927529897985	574
1299402241531547648	576
1296941099144093702	577
1243082334334857217	578
90334761	579
1291956237022748677	580
1299517735777509376	581
1252035389998747648	582
1297976571605577733	583
1188227469872193536	584
1299562933421256704	585
1299441138227703809	586
1299428687734083584	587
1299571804000976897	588
1078798007187849216	589
1299208988907548672	590
1299482802354782208	591
382548261	592
1299504524768325634	593
1297796220400828416	594
1295895119334318080	595
1299397534327111680	596
1299367055909679105	597
115561279	598
1110732818626367488	599
1299481010011172864	600
1290629881059999744	601
1314904820017438720	602
1299539895128526849	604
1299489476004069376	605
60770401	606
1298630620533256192	607
1299493294553157633	608
1298803463921512448	609
1299467871639175168	610
1297627195939135489	611
1299532115885912064	612
1299538695276687360	613
4552100534	614
1299553319678095362	615
1299559080856518658	616
1259575334141341697	617
1299467197933400065	619
1185907965124984837	620
1299567520320548866	621
1298505446047666176	622
332079606	623
1281050210358132736	625
1299365380658520064	626
1027315593010143235	627
1299483110724304896	628
1299504337232642048	629
1248916856343322625	630
1293642565506543617	631
1242134971327770631	632
1252221500498690049	633
1299414004775911426	634
1253225480867758081	635
240272014	636
231624332	638
1224922037249986561	639
1454637692201938944	640
881469787288870912	641
1690391058	642
1299457460932149251	643
1299454903115538435	644
1299160007620034560	645
907300299655827456	646
1299582953882677248	647
1299558401391783937	648
1297637361124290561	649
1285588802262761473	650
1299438166915477504	652
1279015900629401600	653
1382968388	654
1287446555398565889	655
1299547640112185344	656
1299495772979826688	657
1299137237767147521	658
226716111	659
67275196	660
1278074114369093633	661
1297065246729756673	662
1184199238869291017	663
1299466361954086913	664
892579555835351040	665
1141395140700966913	667
1299544942558101505	669
1299342823712411650	670
981167254510354433	671
1299459250461302784	673
1298841537384775681	674
62251786	675
1268362332046049281	676
1299488105486000134	677
1299456033321033731	678
1298503373801443329	679
2658720301	680
1298504524546469888	681
1084403723303092224	682
1299505601412763655	683
1299518576248999939	684
1299529457619939328	685
344972187	686
1299390354618163201	687
1293034607764557824	688
1252402961545859072	689
3207834796	690
1251376331025272834	692
1299532591276544002	693
3494780237	694
1299577723422212096	695
1299578255549304833	696
1297695675065532416	697
1280071319124508672	698
1283276927638204416	699
1240349990691713025	700
1299536768358920193	701
1296436579452428289	702
1299513936442785795	703
1268968783361773573	704
3296632081	705
636265263	706
1299187100038955009	707
1299428600903598082	708
1171774876669173760	709
1299544597555605505	710
1299510114840317952	711
30329142	712
1299419042822918144	713
1299464286952017920	714
1159515377786925057	715
1299545040696475648	716
1299480053596684288	717
1264912874629103616	718
1299129202877267969	719
1299556029747720192	720
1298642555098157056	721
1299573565629566978	722
905755948056240128	723
838249248101556225	724
1299491702928027649	725
715372219	726
1299523484054368260	728
1299507788255604737	729
1292543563108986880	730
1299540055367856135	731
1297450648682680320	732
1299428005568229380	734
1126741018680815616	735
1299545731645288448	736
4543097474	737
1299547781938532354	738
1299488729761972224	739
285036888	740
1280492403938467840	741
1290992549872545795	742
1298984470947667969	743
1299551840132952065	744
1292458488090832897	745
743526032213319680	746
1299511061180276736	747
1294596856647946241	748
1299553503149527040	749
1253348271919005696	750
1281855801251037184	751
936055988	752
929522240	753
1299498729054052358	754
1298238024766169088	755
1296206770067714049	756
1299512469937967104	757
1238446976833916929	758
1590699720	759
1299578349124231173	760
1236386124131598336	761
792533798932078592	762
1299501771602231297	763
1674350744	764
1298073120348102658	765
1230864884998582273	766
1299562684946567168	767
1293395351781560320	768
1299563697874939905	769
1299312098321805312	770
4407359373	771
17614322	772
2891145110	773
1299376849500372997	774
1299486867981819904	775
1299506434519040000	776
1299579227147124736	777
32547575	778
1299486365999132672	779
1299579437827194881	780
1299549583874428928	781
1299534416058839041	782
1298747657469530112	783
813425395643150340	784
1299520858063548416	785
1299045281435090953	786
1283374117404712960	787
1237980560191967232	788
292673121	789
1297831262745501698	790
1299443005326270466	791
1299561164880441344	792
80413939	793
1242801940125253633	794
178149150	795
1295934741271650308	796
1299578561582395392	797
1299121320576385026	798
1299504442434347008	799
1299542691684982786	800
1299435648114360322	801
1297033558133940224	802
1270215062830157824	803
1299494277119180801	804
1256605571609956357	805
1292773907901157378	806
964372605036740609	807
1293789525198569477	809
698440322523660289	810
1265945785432064001	811
1138471785849073666	812
465862080	813
1166345124810375168	814
884381581502070784	815
2715943567	816
1209876578970357760	817
1299478886456098816	818
1299464547670151169	819
2178119102	820
1298224527285997569	821
1298399055551307779	822
1299463075003850754	823
907119543864008704	824
1299503350027898880	825
917931962	826
1299548720141406208	827
1299480849654538240	828
1298344406395879425	829
1299577905958268929	830
1299577732909555712	831
912256355364257793	832
1299457569883381761	833
1299467448685596672	834
1295905679211995136	835
844795886970417152	836
1299536359548354560	837
1299567612918140928	838
370771653	839
894385068491382786	840
1087804981355470850	841
1299444373634117632	842
1269647728356753409	843
1299544919254667267	844
1266390554155397121	845
1299465940023881731	846
1296559197329543170	847
1261485549619220486	848
1299497385916334080	849
1299115007079141376	850
1283177445261299712	851
116874490	852
1299547275480444930	853
861295135379914752	854
266485149	855
1299512507069947905	856
1298303645323231233	857
1299529880229478409	858
3561813194	860
1205097462366711809	861
1288898431747072002	862
609247255	863
1299572509734363136	864
1299448020006821888	865
333510123	866
1299464782299496449	867
1299572419720548358	868
1607499182	870
1258727434016481281	871
1265314561575530497	872
1334715601235963909	873
1299489242649944064	874
1297153228723781639	875
1299567807533785088	876
1299475351618412552	877
148597143	878
395712254	879
988931245206851584	880
1299529575039410177	881
1299557944519012353	882
821125449938038785	883
1143945681649844224	884
1299440365489979392	885
1053136995164155904	886
2837338374	887
1299246678638297089	888
1299459325740625921	889
1299463357230186500	890
1236289850149679108	891
1286302753208164354	892
1299565002605592577	893
1299496691805163522	894
1299425129710211074	895
1299533951686459392	896
1299477366406811649	897
1296926879186857986	898
1295745007635374081	899
1162366666078117889	900
40023514	901
1299484266787553281	902
1296607591267799041	903
1224871736761552896	905
1299093243607552001	906
242113543	907
25560272	908
1299489348140830723	909
1241942448579981312	910
1299175771664252929	911
1299552944317231104	912
1299572980243206145	913
954064628648108032	914
1298361918349074432	915
1299002895438876672	916
1299489328134062080	917
3192077312	918
940901832565571584	919
1298054533269004288	920
1299489092133105668	921
1299473883553304578	922
1299520804422590465	923
1299555179377946624	924
1299457461242531840	925
1299482050861428737	927
1299543386207260672	928
1299527450003533824	929
1180311406144446464	930
1299567885287714816	931
1299453914841067522	932
1335193591178801157	933
1299453173548101632	934
1345248160738914304	935
1299543497234624512	936
1295815014930984960	937
1299525374313926656	938
1255550401807515648	939
1299557133768327168	940
1297952055017918464	941
1252177645330030592	942
886911186	943
1299542427053809664	944
1299573248611495937	945
1299152556527034368	946
3681414855	947
1299573741203136513	948
1299570941891088384	950
1299564782610255872	951
1298358562012495873	952
1299527653385363456	953
1299535048731848704	955
1299067478513979400	956
1299569943239946246	957
15935549	958
2176165359	959
1299402147365228544	960
1299562708149235712	961
1291517127896313859	962
1199411830080331776	963
1299488867209416704	964
1298843921754202113	965
31760644	966
376353352	967
1299491790102302722	968
1041710605999136769	969
1299060593383571456	970
1298082433510735878	971
1299528525263798273	972
1299546948672856064	973
1299422698293133312	974
2321497705	975
1299574823731986432	977
838830301757353984	978
1299480537963393032	979
48470839	980
2925978011	29923
13850422	1013
16041234	3562
15347644	984
784813541656100865	985
19444865	986
46933541	48677
810178352871047168	1046
291774022	989
11744152	990
3238757417	991
759251	53905
15716004	993
42660725	994
796582960464101376	995
470444339	996
2863996955	997
23207314	998
1235643917980151809	999
810639135694356480	1000
564824282	1003
22075159	1004
1027677408	1005
3772128192	1006
528986496	46140
995039238772154368	1008
1355218452	25017
247803955	1010
3020984595	1011
1172210677718671360	1012
199874723	1014
22309315	1016
836042474711830528	1017
14815272	1018
4278201	1019
20770172	1020
63705483	1021
9473532	1022
825315970247954432	1023
17093617	1024
15993485	1025
15779252	1026
34530178	1027
890283299352043520	1028
15777960	1029
14241282	1030
37115868	1031
73192546	1032
29527296	1033
14777649	1034
26288526	1035
24948118	1036
22719912	1037
63242180	1038
38709939	1039
808429384407261185	1040
840239615273459712	1041
2309882507	1042
2238402254	1043
20818801	1044
15556847	1045
1088862056705593344	1047
726872852968931328	1048
413722926	1049
24769507	1050
491196570	1051
16953409	1052
803810059490709504	1053
274258582	40201
156504737	1055
2859372870	1056
44959878	1057
1626317942	1058
16892534	5095
845392971381927936	1060
614916825	1061
74831215	1062
87957969	15204
514793921	1064
125632328	1065
31165182	1066
934517509440536576	1067
2258357868	1068
33349706	1069
774263291384242176	1070
821916207288877056	1071
63065243	1072
454263747	1073
21336054	1074
464204423	1075
295701854	1076
40874240	1077
114052827	1078
38769481	1079
839846271590465538	1080
1218559148285145089	1081
1285664193832779777	1082
1290419746500784129	1083
1234498750770503681	1084
1288219909906931717	1085
1245067640403636227	1086
1297179817956319232	1088
249741026	1089
23673826	1090
1224844003155333121	1091
2398082748	1092
19757719	1093
795664780828807168	1094
3264938916	1095
2995173140	1096
14331231	1097
2780964703	1098
1113204551002333186	1099
1942625672	1101
1250430503049519104	1102
21443431	1103
819600523779260418	1104
1130833635098222592	1105
1006679195920019456	1106
1244123468637052928	1107
1062913499653959680	1108
1237794991709327361	1109
948684051874856960	1110
1052404883037532160	1111
1289049241332133889	1112
835289143	1113
192924566	1114
15973609	1115
256577158	1116
1273758293853376513	1117
1272775377543462913	1118
1262001178868690944	1119
965346554340134918	1120
718193927136759809	1121
19141703	1122
16162149	1123
1277256035217092616	1125
908133502096248832	1126
389667463	1127
1249656072396247040	1128
1127248997574332416	1129
293835723	1130
1357006710	1131
926040298022752256	1132
731172235101118464	1134
2339371028	1135
4890382751	1136
1119217853071286274	1137
1270602380787290112	1138
2921153479	1139
1236415255837847552	1140
1265291323822702592	1141
214335724	1142
68180851	1143
142321921	1144
51753534	1145
1020117569674477568	1146
305516986	1147
1206163955498070016	1148
1311252206	1149
1215495250619371526	1150
21269862	1151
1277385020366258179	1152
1197196499119169536	1153
1275813612490293249	1154
16884324	1155
2482298160	1156
1186709859410026498	1157
906497028762619904	1158
290045156	1159
928008487673704449	1160
3288887328	1161
822455930335924225	1162
584250224	1163
855963462	1164
418389685	1166
1239188988826652674	1167
363765772	1168
27921217	1169
729049530	1170
1147343597538172928	1171
4828128875	1172
349712639	1173
544779830	1174
1413158005	1175
1150794140785020929	1176
14728532	1177
776944628	1178
1253829751023693824	1179
1288060233290571776	1180
1467094724	1181
959963634360201216	1182
2255247671	1183
1097168249546956800	1184
4809697603	1185
968931750176022528	1186
897091582712852480	1187
1282530718053212160	1188
951107975854387200	1189
889689221275033600	1190
1253916946929799169	1191
101069932	1192
14923847	1194
2325696978	1195
1055845717590396928	1196
816864430210318336	1197
761678982974545920	1198
1201214554845450241	1199
2316585787	1200
14932614	1201
1246675220385026048	1202
1182444295334322176	1203
1077669425837473792	1204
530796589	1205
388633428	1206
18831926	1207
929444450757173248	1208
1137105384370343939	1209
3838164394	1210
18700716	1211
1266128464236679168	1213
1022059302830268419	1214
1150834459966627841	1215
16347324	1216
822639769897304064	1217
1290527211573915649	1219
39505202	1220
1259145061402640390	1221
1140328494347374592	1222
1242284371635134466	1223
739549986568994817	1224
24749230	1225
85344091	1226
1180931932533792770	1227
1279232315634225162	1228
1046009792408559616	1229
1149001506684669952	1230
917516344500744192	1231
1211369877094559744	1232
197272178	1233
16170391	1234
1163554898	1235
1229850018514898944	1236
1248735559008129024	1237
380526848	1239
23052320	1240
1244309130648657923	1241
780670566919311360	1242
3664196440	1243
125849355	1244
4877816757	1245
249015443	1246
902178476320591873	1247
1185029891370057733	1248
1137352477706268672	1249
47154331	1251
1410256958473445385	1252
1267112331877769217	1253
1259130000969588737	1254
25762671	1255
1280296028202168320	1256
38483558	1257
1333049111793176576	1258
1261872873750368256	1259
1147016460125949952	1260
1271591251	1261
15313554	1262
1127257615271120896	1263
1214746050646265858	1264
2935466456	1265
1133544525497065472	1266
1251521205854703618	1267
2152906288	1268
14749907	1269
1100808382137753601	1271
1280834392831778818	1272
1263627886994440192	1273
16539382	1274
16742187	1275
949308961475280896	1276
1180159363	1277
90979519	1278
4796354080	1280
266307254	1281
16894144	1282
595597075	1283
1200161078962868224	1284
492652788	1285
274261849	1286
349441739	1287
1240335244441550866	1288
1245477086581719041	1289
292033541	1290
1178853174125481984	1291
1290096792995008513	1292
1103294043226849280	1293
4119193393	1294
277513724	1295
1252865221527433216	1296
791840061104885760	1297
838605442624282624	1298
854142012806791170	1299
1294473009554763778	1300
3952972878	1301
1207020419368341505	1302
1274557407130083328	1303
3183589111	1304
1239451284312395778	1305
1754991085	1306
1034269835490979840	1307
1924556436	1308
748744688	1309
452717316	1310
1265510477565739008	1311
1270747516364095490	1312
2356555069	1313
1175434481269968896	1314
2989529917	1315
439716116	1316
571224644	1317
186878583	1318
1225820337041965057	1319
3067361052	1320
1103131136786616321	1321
950874282514673665	1322
1334466176	1323
1280288616829218817	1324
1277984253729333249	1325
1266625062347501568	1326
168509555	1327
1236106773125386241	1328
1289571832681635841	1329
1183789815940243456	1330
1133494368936046592	1331
2696296584	1332
1224143260073054210	1333
1280613176220905472	1335
1046151581035626496	1336
16115534	1337
428639470	1338
1282043014018408448	1340
1234437978774233088	1341
2781995232	1344
1259235827445628929	1345
747187607063363584	1346
821519539049369600	1347
249177190	1348
1039929312391049216	1349
29066228	1350
1264599322395467777	1351
817210706894487554	1352
1221215002302066692	1353
1279549644062801928	1355
1269343010048716800	1356
1515447284	1357
828017637062017025	1358
1174790038304915456	1359
1141308512066310144	1360
2230866139	1362
1217892913717432320	1363
1096766566279073792	1364
16479167	1365
909156590	1366
14104692	1367
740891388	1368
1228065707839152137	1369
811003609567600640	1370
1138512526239555586	1371
555680312	1372
942801286264643584	1375
1095009630655315969	1376
548049944	1377
78040740	1378
1458593407	1380
1258425018658234368	1381
89543775	1382
126987106	1383
743427298586615808	1384
33935504	1385
3108459370	1386
23622918	1387
1266469461516673024	1388
609680430	1389
926197208403279873	1390
1053079811768414208	1392
1161732038384218112	1393
195870839	1395
17145785	1396
700443648	1397
932068280998576129	1398
22161287	1399
408131640	1400
1189779622633918464	1401
970082050886782977	1402
1293024573227773954	1403
1098380554498646018	1404
24108384	1405
93781124	1406
954428275	1407
3242021305	1408
978603223	1409
901450661283418112	1411
1269026467012399110	1413
256778901	1414
40892393	1415
266243734	1416
832896006643707905	1417
1253438258052128768	1418
1262088816237645824	1419
1145136403518373888	1420
104291392	1421
35878556	1422
1216482475834146816	1423
1277273113969885184	1424
1279906545690607616	1425
1918585520	1426
767788995962998784	1427
1104214289089470464	1428
1220032846426828800	1429
788758068	1430
829383201852305409	1431
1247531697467314178	1432
1205671738870136833	1433
1280650367597006850	1434
419065636	1435
1194403424365928451	1436
103047728	1438
893684951534759936	1439
72067838	1440
1253169013498183680	1441
936964818988396545	1443
830692991660482560	1444
858212057963012098	1445
105877440	1446
844160631414579200	24020
783476377227964416	1448
1140330194	1449
332305145	1450
57922217	1451
2538104932	1452
2565814790	1453
1255068761159335938	1454
28126811	1455
1332952801	1456
1251049832904564743	1457
1122896032990420994	1458
1868007606	1459
758465754958364672	1460
1105888885094182912	1461
313572678	1462
1269116806054252546	1463
1114329968924708865	1464
834096000692256768	1465
1205421706346668034	1466
2424813980	1467
1148685898873212929	1468
21563734	1470
1080162713286918145	1473
1267009226876084224	1474
3011917116	1475
1239265292666241024	1476
705748793	1477
14417854	1478
1268684813344497664	1481
1257750664584839170	1482
52906302	1483
892485018228068352	1484
1238907364419473408	1485
988894956881313797	1487
101146570	1488
1248500183303741441	1489
11903302	1490
1266175223625396224	1491
906665325588094976	1492
749726350890508289	1493
2929585529	1494
111690672	1495
1263482607863582720	1496
576591479	1497
1121146522312351744	1499
3770334575	1500
58037333	1501
1288628789023592461	1502
1042782640594739200	1503
4850188085	1504
1275147386248212481	1505
821518247690379269	1506
880547758846996481	1507
42504258	1508
20263553	1509
1123274347773190144	1511
2440606669	1512
176885589	1513
560904056	1514
1232713876728250368	1516
2760489774	1517
1240028874332872707	1518
1113493165	1519
908881014302347264	1520
20702508	1521
1130518945260277760	1522
114677225	1523
29198795	1524
1282497766388674560	1525
807624453664501761	1526
2869919802	1527
1258239263512158218	1528
21250031	1529
135196061	1530
1157780851070865408	1531
977500206425092097	1532
1245761925444747266	1533
19077091	1534
2748879740	1535
433697321	1536
48192262	1537
1293282332938403841	1538
1190270838060261376	1539
1880774948	1540
1219863374684553216	1541
461582627	1542
90573676	1543
2580548082	1544
1238169993164075009	1545
901309327188910081	1546
1247759684330614785	1547
991910622387322880	1548
1242164598356291588	1549
2525634883	1550
16275964	1551
1142859277700222976	1552
435931783	1553
3121355072	1554
826900352599457797	1555
117213468	1556
1268700589526933504	1557
1274717554750050315	1558
1241777575938019328	1559
50027538	1560
1034272792676421632	1561
16098924	1562
1146540079306776576	1563
1240328101340557312	1564
3042407787	1565
785758901413085184	1566
13557812	1567
1138481445918433280	1568
937102378536386560	1569
1093207270438125568	1570
1274385281030991873	1571
1183883481660694529	1572
1127711711417577472	1573
122280853	1574
963223429276151808	1576
163695788	1577
1192938170587009024	1578
1237921242730151936	1579
991877007012057089	1580
151755138	1581
236128391	1582
1249373479209705478	1583
1188158612775948288	1584
1083885443530117120	1585
184081588	1586
735611308134006784	1587
1065249040344981504	1588
1110976719324884994	1589
30045158	1590
1061621511847641089	1591
2254125569	1592
1210704943197245440	1593
139721173	1594
1258068285259726854	1595
1285393016312729600	1596
201276446	1597
1160995927	1598
1201547136367644674	1599
216736363	1600
17267100	1601
833913779976966144	1602
1290682950812684290	1603
304982296	1605
34638084	1606
85997361	1607
68775988	1609
1246101523215437824	1610
776847222730358784	1611
28094584	1612
626939996	1613
960672751	1614
187818076	1615
349231662	1616
782141714	1617
1273223075790807046	1618
788763777575555072	1619
775455669910548481	1620
1260352367607918593	1621
1275953919361863683	1622
1549268064	1623
785678605112061952	1624
239258192	1625
1477779715	1626
1381897201	1627
1260944594142851072	1628
1179358863268560896	1629
23600262	1630
1328934825617727493	1631
820014675542806528	1632
795850254499221504	1633
1114324462818791424	1634
2788193006	1636
1243086778904588289	1637
1227592118736244737	1638
942961754883182594	1641
1238805207888338946	1642
3239863563	1643
1178007580419018752	1644
1148287055530618880	1645
20545653	1646
4440595215	1647
1265712118504075264	1648
1234434366350282753	1649
939657841454878720	1650
1190797876265443328	1651
1299468112056791047	1652
1270367891054120961	1653
3071312528	1654
2749502506	1655
64214322	1656
1214280173429743616	1657
1191354322061156357	1658
1270159329681985538	1659
1255577288223019008	1660
142448707	1661
1152281974226259968	1663
4761270373	1664
1218298624066584577	1665
1187185271919374336	1666
154235438	1667
1203373109857923072	1668
892066952558116864	1669
25933631	1670
1251393221357379585	1671
1073703213084246016	1672
180449562	1673
2581146834	1674
327236973	1675
242021773	1676
1198991763425386496	1677
15554091	1678
38437730	1679
889645217141444609	1680
1047114559679414272	1681
424566382	1682
1202628692	1683
24881152	1684
1236450080074469377	1685
14608825	1686
1084578659753754624	1687
832154137794080768	1688
4639407852	1690
1278124695003553792	1691
1264694645650362368	1692
5361542	1693
16970124	1694
16832937	1695
42833098	1697
1111269409	1698
1283522075454353408	1699
55060090	1701
80415454	1702
16955991	1703
32671625	1704
15463315	1706
20550341	1707
819928765480497153	1714
20364178	1709
78962736	1710
1216789842	2774
1162112953	1712
1301920015	1713
15182798	1715
63179684	1716
14513611	1717
320726331	1718
818475238967099392	1719
796470619	1720
30048373	1721
230490794	1722
14820509	1723
519728191	15179
18027211	1725
742855314	1726
3334843313	1727
1279898565129703424	1728
119384780	1729
1173085751107575808	1730
2382699252	1731
3218684822	1732
1270235758100692999	1733
2666353506	1734
1294709547257536513	1735
2822563640	1736
41993215	1737
254403676	1738
